Date,Open,High,Low,Close,Adj Close,Volume
1998-09-29,105.375,105.9375,103.375,104.9375,67.3031005859375,10618100
1998-09-30,103.5,104.3125,101.375,101.75,65.25873565673828,7908400
1998-10-01,100.03125,101.546875,98.09375,98.8125,63.374752044677734,13335600
1998-10-02,98.875,100.875,97.21875,100.71875,64.59733581542969,14351800
1998-10-05,99.59375,99.96875,96.34375,98.6875,63.29458236694336,12807200
1998-10-06,100.75,101.28125,97.53125,98.59375,63.23442459106445,12621000
1998-10-07,98.625,100.03125,95.75,97.125,62.29241943359375,14348500
1998-10-08,94.5625,96.75,92.21875,96.59375,61.951744079589844,20625000
1998-10-09,97.0,98.78125,94.0625,98.53125,63.194366455078125,12708500
1998-10-12,100.625,101.4375,99.6875,99.96875,64.11629486083984,9508500
1998-10-13,99.5625,100.40625,98.75,99.625,63.89585494995117,6256800
1998-10-14,98.9375,101.8125,98.84375,100.5625,64.49715423583984,8176900
1998-10-15,100.125,107.25,99.9375,105.96875,67.96450805664062,20541100
1998-10-16,106.125,106.75,105.0,106.0,67.98454284667969,16573900
1998-10-19,105.6875,106.8125,105.5,106.375,68.22505187988281,7915900
1998-10-20,107.5625,108.796875,106.09375,107.0,68.62590026855469,14611600
1998-10-21,106.875,107.625,105.875,106.625,68.38542175292969,9178400
1998-10-22,106.78125,108.46875,106.15625,108.21875,69.40752410888672,8277500
1998-10-23,107.96875,108.0,106.78125,106.84375,68.52570343017578,6237200
1998-10-26,107.71875,108.46875,106.78125,107.625,69.0267562866211,5838600
1998-10-27,108.4375,108.96875,106.28125,107.0,68.62590026855469,10089700
1998-10-28,106.5625,107.53125,106.03125,106.8125,68.50565338134766,5650600
1998-10-29,107.09375,109.4375,106.625,109.40625,70.16922760009766,9625600
1998-10-30,110.125,110.90625,109.5,110.0,70.55001068115234,9872800
1998-11-02,110.8125,111.875,110.1875,111.875,71.7525634765625,6501400
1998-11-03,111.59375,111.8125,110.75,111.0625,71.23141479492188,6866000
1998-11-04,112.46875,113.09375,111.09375,112.25,71.99302673339844,8233600
1998-11-05,111.53125,113.9375,111.125,113.78125,72.97518920898438,6841500
1998-11-06,113.46875,114.5625,113.3125,114.125,73.19562530517578,5224800
1998-11-09,113.9375,114.25,112.5,113.3125,72.67452239990234,6188700
1998-11-10,113.0,113.9375,112.25,113.0,72.47407531738281,14015200
1998-11-11,113.8125,114.0,111.890625,112.25,71.99302673339844,10922400
1998-11-12,112.3125,113.125,111.6875,112.125,71.91291809082031,5457400
1998-11-13,112.21875,113.21875,112.125,113.21875,72.61441040039062,5524600
1998-11-16,114.21875,114.359375,112.890625,114.0625,73.15553283691406,6023700
1998-11-17,113.65625,115.625,113.0,114.0625,73.15553283691406,9058900
1998-11-18,114.3125,115.0,113.5,114.75,73.59648895263672,4567700
1998-11-19,115.28125,115.90625,114.625,115.75,74.23783111572266,5249300
1998-11-20,116.359375,116.75,115.84375,116.625,74.79905700683594,5562000
1998-11-23,117.46875,119.625,117.15625,119.375,76.56278228759766,7151300
1998-11-24,119.0,119.65625,118.453125,118.625,76.08177185058594,5323700
1998-11-25,118.9375,119.1875,118.21875,118.625,76.08177185058594,4393500
1998-11-27,119.46875,119.71875,119.015625,119.5,76.64295196533203,4557900
1998-11-30,119.015625,119.375,116.125,116.125,74.4783706665039,8705400
1998-12-01,116.125,118.03125,115.21875,117.625,75.44037628173828,8950600
1998-12-02,117.21875,117.90625,116.0,117.28125,75.21991729736328,7495500
1998-12-03,117.25,118.3125,115.09375,115.34375,73.97727966308594,12145300
1998-12-04,116.625,118.5,116.5,118.375,75.92142486572266,10339500
1998-12-07,118.0625,119.46875,118.0,118.9375,76.28221893310547,4290000
1998-12-08,118.53125,119.75,117.5,118.40625,75.94148254394531,10102600
1998-12-09,118.6875,118.96875,117.875,118.625,76.08177185058594,5327900
1998-12-10,118.84375,118.84375,116.71875,116.890625,74.96940612792969,5966600
1998-12-11,116.4375,117.34375,115.5625,117.125,75.11969757080078,8198200
1998-12-14,116.15625,116.40625,113.75,113.75,72.95511627197266,9521400
1998-12-15,114.6875,116.75,114.53125,116.6875,74.83914947509766,9631500
1998-12-16,117.125,117.125,115.75,116.53125,74.7389144897461,7260000
1998-12-17,117.21875,118.59375,117.03125,118.390625,75.93144226074219,6914700
1998-12-18,118.3125,119.125,117.875,118.5,76.25410461425781,4802400
1998-12-21,119.25,121.34375,119.0,120.15625,77.31985473632812,8580700
1998-12-22,120.40625,121.21875,119.1875,120.6875,77.6617202758789,5461100
1998-12-23,121.1875,123.21875,120.8125,123.21875,79.29055786132812,7791000
1998-12-24,123.15625,123.25,122.5,122.6875,78.94873809814453,1507100
1998-12-28,123.25,123.3125,122.0,122.375,78.74762725830078,4203600
1998-12-29,122.71875,124.484375,122.125,124.3125,79.99441528320312,3935800
1998-12-30,123.9375,124.75,123.03125,123.3125,79.35092163085938,6810700
1998-12-31,123.3125,123.9375,122.46875,123.3125,79.35092163085938,6790500
1999-01-04,123.375,125.21875,121.71875,123.03125,79.16989135742188,9450400
1999-01-05,122.9375,124.875,122.9375,124.4375,80.0748519897461,8031000
1999-01-06,125.8125,127.75,125.75,127.4375,82.00530242919922,7737700
1999-01-07,126.375,127.21875,125.78125,126.8125,81.60314178466797,5504900
1999-01-08,128.1875,128.5,125.96875,127.75,82.20641326904297,6224400
1999-01-11,127.6875,127.6875,125.21875,126.53125,81.4221420288086,7578300
1999-01-12,126.21875,126.21875,123.75,124.25,79.95415496826172,7768800
1999-01-13,120.40625,125.125,120.375,123.375,79.3910903930664,10810600
1999-01-14,123.625,123.90625,120.90625,121.21875,78.0035629272461,11400700
1999-01-15,122.375,124.78125,122.0625,124.375,80.03458404541016,7817700
1999-01-19,125.296875,125.625,123.5,125.1875,80.55745697021484,6535100
1999-01-20,126.09375,127.9375,125.03125,126.1875,81.20092010498047,6534400
1999-01-21,125.578125,125.84375,122.59375,122.84375,79.04927062988281,6937500
1999-01-22,122.125,123.84375,121.78125,122.5625,78.86824798583984,7522300
1999-01-25,123.28125,124.0,121.90625,123.8125,79.67263793945312,5700300
1999-01-26,124.125,126.0625,123.625,126.0625,81.12051391601562,6047000
1999-01-27,126.375,126.625,124.15625,124.59375,80.17538452148438,7399400
1999-01-28,125.25,126.96875,125.1875,126.6875,81.52266693115234,5961700
1999-01-29,127.34375,128.296875,125.40625,127.65625,82.14607238769531,6456800
1999-02-01,128.6875,128.6875,126.90625,126.90625,81.66343688964844,9426800
1999-02-02,127.078125,127.21875,124.765625,126.125,81.16072845458984,9194500
1999-02-03,125.6875,127.9375,125.65625,127.40625,81.98517608642578,10290700
1999-02-04,127.375,127.5,124.78125,125.5,80.75852966308594,7761100
1999-02-05,125.65625,125.65625,123.21875,124.0625,79.83353424072266,7516100
1999-02-08,125.09375,125.09375,123.34375,124.3125,79.99441528320312,8528400
1999-02-09,124.375,124.5,121.515625,121.53125,78.20465087890625,8985700
1999-02-10,122.125,123.0,121.328125,122.3125,78.7073745727539,6936700
1999-02-11,123.0625,126.09375,122.5,125.125,80.51724243164062,9181800
1999-02-12,124.8125,125.5,122.625,123.625,79.55200958251953,10676600
1999-02-16,124.75,125.625,122.875,122.875,79.06937408447266,6915500
1999-02-17,123.1875,125.359375,122.25,122.75,78.98892211914062,7858100
1999-02-18,123.1875,124.375,122.21875,123.71875,79.6123046875,9048900
1999-02-19,124.0,125.75,123.375,124.25,79.95415496826172,5312200
1999-02-22,124.4375,127.71875,124.28125,127.5625,82.08576202392578,10695800
1999-02-23,127.59375,128.5,126.59375,127.5,82.04551696777344,7770700
1999-02-24,127.84375,128.84375,125.0,125.25,80.59768676757812,7271000
1999-02-25,124.53125,125.28125,122.6875,124.0625,79.83353424072266,11633000
1999-02-26,124.75,124.84375,122.8125,123.5625,79.51177978515625,9621300
1999-03-01,123.65625,124.3125,122.375,123.90625,79.73295593261719,7607200
1999-03-02,124.5,125.3125,122.3125,122.8125,79.02913665771484,9651500
1999-03-03,123.09375,123.5625,121.78125,123.46875,79.45145416259766,7881400
1999-03-04,124.0625,125.484375,123.265625,125.03125,80.45689392089844,8256400
1999-03-05,127.5,128.125,126.5625,127.546875,82.07569122314453,10703100
1999-03-08,128.28125,128.796875,127.25,128.375,82.60858917236328,4802200
1999-03-09,128.125,129.9375,127.75,128.0625,82.40751647949219,7893400
1999-03-10,128.46875,129.25,127.78125,129.1875,83.13145446777344,3950000
1999-03-11,129.6875,131.1875,128.875,130.625,84.05644226074219,6583700
1999-03-12,131.0,131.03125,129.21875,129.375,83.2520980834961,5286500
1999-03-15,129.9375,131.25,129.5,131.21875,84.43851470947266,5394400
1999-03-16,131.125,131.65625,130.46875,130.71875,84.11674499511719,4547500
1999-03-17,130.6875,130.9375,129.625,130.15625,83.75482940673828,4524100
1999-03-18,129.78125,132.375,129.75,132.25,85.10209655761719,3506300
1999-03-19,132.3125,132.625,129.6875,129.6875,83.65558624267578,5526700
1999-03-22,130.0625,130.59375,129.421875,129.9375,83.8168716430664,4603800
1999-03-23,129.3125,129.53125,125.703125,126.1875,81.39788818359375,9713800
1999-03-24,126.84375,127.171875,125.625,126.90625,81.86152648925781,6280900
1999-03-25,128.0625,129.5,127.75,129.5,83.5346450805664,6639600
1999-03-26,128.625,129.125,127.71875,128.5625,82.9299087524414,6159700
1999-03-29,129.15625,131.4375,129.15625,131.15625,84.60298919677734,5863900
1999-03-30,129.9375,131.21875,129.5625,130.46875,84.15955352783203,5401400
1999-03-31,131.15625,131.609375,128.3125,128.375,82.8089599609375,7413600
1999-04-01,129.6875,129.6875,128.125,129.34375,83.43384552001953,7683600
1999-04-05,130.9375,132.59375,130.25,132.40625,85.4093246459961,5791100
1999-04-06,132.1875,132.984375,131.15625,132.09375,85.20775604248047,5381300
1999-04-07,132.6875,133.375,131.375,133.15625,85.89311981201172,6248600
1999-04-08,133.1875,134.9375,132.28125,134.84375,86.98165130615234,5909100
1999-04-09,134.4375,135.5,133.59375,134.875,87.0018310546875,4365800
1999-04-12,133.46875,136.40625,133.21875,136.3125,87.92914581298828,8213200
1999-04-13,136.25,136.46875,134.5,135.4375,87.3646469116211,10071400
1999-04-14,136.0625,136.0625,132.6875,133.15625,85.89311981201172,11551700
1999-04-15,133.4375,133.5625,131.0,132.65625,85.5705795288086,11150000
1999-04-16,132.90625,132.90625,131.1875,131.53125,84.84486389160156,6476200
1999-04-19,132.6875,134.53125,128.375,129.5,83.5346450805664,12487200
1999-04-20,129.8125,131.1875,129.0,131.125,84.58283996582031,9049600
1999-04-21,131.0625,135.625,130.40625,134.875,87.0018310546875,5772200
1999-04-22,135.125,136.375,134.390625,136.15625,87.82830810546875,6897400
1999-04-23,135.875,136.75,135.0,135.8125,87.60655975341797,4593100
1999-04-26,136.5,136.8125,135.46875,136.59375,88.1104507446289,3606500
1999-04-27,137.125,137.5,135.84375,137.25,88.53382110595703,5147200
1999-04-28,136.4375,137.25,135.0,135.375,87.3243408203125,5544300
1999-04-29,135.5625,136.0625,133.8125,134.34375,86.65914916992188,9824300
1999-04-30,135.09375,135.625,131.5,133.25,85.95360565185547,10991900
1999-05-03,133.4375,135.84375,133.09375,135.6875,87.52593231201172,10709700
1999-05-04,135.125,135.8125,133.125,133.75,86.2761001586914,10509300
1999-05-05,133.9375,135.0625,131.84375,134.8125,86.96146392822266,10032300
1999-05-06,134.4375,135.125,132.375,133.984375,86.42730712890625,13507200
1999-05-07,134.5,135.125,133.4375,135.0,87.08245086669922,8680700
1999-05-10,134.84375,135.71875,133.53125,134.328125,86.64903259277344,5580100
1999-05-11,135.3125,136.875,134.71875,135.6875,87.52593231201172,7000600
1999-05-12,135.75,137.21875,131.5,136.75,88.21131134033203,13865800
1999-05-13,137.25,138.0,136.8125,137.34375,88.59429931640625,4485700
1999-05-14,134.5625,135.875,133.5,133.78125,86.29627227783203,8370100
1999-05-17,133.625,134.484375,132.375,134.1875,86.55833435058594,6268100
1999-05-18,134.53125,134.984375,132.625,133.9375,86.39704895019531,8218600
1999-05-19,134.46875,135.0,133.25,134.90625,87.0219955444336,5052400
1999-05-20,135.125,135.59375,134.0625,134.09375,86.49781799316406,4670400
1999-05-21,134.125,134.6875,132.59375,133.34375,86.01408386230469,6418200
1999-05-24,133.84375,133.84375,130.390625,131.125,84.58283996582031,7952000
1999-05-25,131.375,132.34375,128.4375,129.0,83.21212005615234,15406400
1999-05-26,129.3125,131.0,128.09375,130.4375,84.13936614990234,12575900
1999-05-27,129.84375,130.28125,128.0,128.5625,82.9299087524414,14515400
1999-05-28,129.0,130.75,128.59375,130.203125,83.9881820678711,8748000
1999-06-01,130.125,130.15625,128.375,129.75,83.6959228515625,6705300
1999-06-02,129.75,130.1875,128.015625,129.875,83.77656555175781,6981900
1999-06-03,130.6875,130.875,129.78125,130.59375,84.24016571044922,6076600
1999-06-04,131.46875,133.359375,130.9375,133.21875,85.93341064453125,9787200
1999-06-07,133.4375,134.1875,132.90625,133.5625,86.1551742553711,5299100
1999-06-08,133.375,133.796875,131.59375,132.25,85.30853271484375,4895700
1999-06-09,132.40625,133.09375,131.8125,132.125,85.2279281616211,7409700
1999-06-10,131.4375,131.46875,129.59375,130.90625,84.44174194335938,7040700
1999-06-11,131.21875,132.21875,129.09375,129.8125,83.73619079589844,12824800
1999-06-14,130.6875,130.75,129.546875,129.9375,83.8168716430664,6823500
1999-06-15,130.46875,131.65625,130.078125,130.8125,84.38128662109375,5700900
1999-06-16,132.375,133.875,132.375,133.3125,85.99391174316406,7865800
1999-06-17,132.875,135.5625,132.625,134.5625,86.80017852783203,8162800
1999-06-18,134.0625,134.6875,133.375,134.3125,86.90052032470703,2875100
1999-06-21,134.46875,135.25,133.65625,134.625,87.10270690917969,4646400
1999-06-22,134.0,135.1875,133.5,133.6875,86.49615478515625,5862400
1999-06-23,133.0,133.625,132.125,133.03125,86.07157897949219,9629200
1999-06-24,132.875,132.9375,130.65625,132.03125,85.4245376586914,9176900
1999-06-25,132.59375,133.015625,131.25,131.703125,85.2122802734375,4087000
1999-06-28,132.6875,133.625,132.5,133.3125,86.25352478027344,5028900
1999-06-29,133.0,135.1875,132.78125,134.5625,87.06224822998047,6956200
1999-06-30,134.625,137.5,133.84375,137.0,88.6393814086914,16856100
1999-07-01,137.0,138.5,136.0625,138.03125,89.30656433105469,9939500
1999-07-02,138.125,139.5,137.90625,139.40625,90.19620513916016,3772800
1999-07-06,139.25,140.75,138.59375,139.375,90.17594146728516,11221100
1999-07-07,139.0625,139.71875,138.515625,139.5625,90.29727935791016,3230700
1999-07-08,139.0625,140.625,138.75,139.671875,90.36802673339844,7101500
1999-07-09,140.0,140.59375,139.5625,140.5,90.9038314819336,2976800
1999-07-12,140.9375,140.9375,139.5,139.875,90.4994888305664,4436300
1999-07-13,139.375,139.921875,138.65625,139.375,90.17594146728516,6477600
1999-07-14,140.0,140.21875,138.75,140.15625,90.6814193725586,4382500
1999-07-15,140.78125,141.375,140.3125,141.046875,91.25767517089844,3348600
1999-07-16,141.25,142.15625,140.75,141.8125,91.7530746459961,2281500
1999-07-19,142.1875,142.25,140.5625,140.875,91.146484375,4287000
1999-07-20,140.125,140.40625,137.53125,137.984375,89.27617645263672,7060100
1999-07-21,138.09375,138.90625,137.3125,137.828125,89.17514038085938,4793700
1999-07-22,137.4375,138.0,135.46875,136.015625,88.00245666503906,7804100
1999-07-23,136.65625,137.0,135.125,135.75,87.83061218261719,4603000
1999-07-26,134.875,136.125,134.625,134.75,87.18355560302734,4333400
1999-07-27,136.0,137.203125,135.375,135.875,87.91143798828125,5908500
1999-07-28,136.25,137.3125,135.59375,136.3125,88.19454193115234,3955500
1999-07-29,134.9375,135.25,133.3125,134.40625,86.9611587524414,7760600
1999-07-30,134.8125,135.34375,132.5625,132.75,85.88955688476562,5994300
1999-08-02,132.75,134.75,132.5,133.0625,86.09178924560547,6065500
1999-08-03,133.71875,133.84375,131.375,132.4375,85.68733978271484,5445400
1999-08-04,132.71875,133.875,130.4375,130.625,84.51467895507812,6497900
1999-08-05,130.875,131.9375,128.84375,131.8125,85.2829818725586,10322000
1999-08-06,131.21875,132.0,129.5,130.375,84.35298156738281,7537700
1999-08-09,130.59375,131.796875,129.75,130.09375,84.17098236083984,5565900
1999-08-10,129.875,130.15625,127.0,128.65625,83.24092864990234,9793300
1999-08-11,129.6875,130.53125,128.625,130.21875,84.2518539428711,8003400
1999-08-12,130.6875,131.8125,129.90625,130.140625,84.2012939453125,7036800
1999-08-13,131.625,133.25,131.125,133.15625,86.15241241455078,5857700
1999-08-16,133.125,133.96875,132.25,133.75,86.53657531738281,3927000
1999-08-17,134.4375,134.84375,133.125,134.625,87.10270690917969,4808000
1999-08-18,134.203125,134.375,133.25,133.65625,86.47586822509766,4355500
1999-08-19,132.375,133.234375,131.6875,132.5625,85.76823425292969,6448100
1999-08-20,133.0625,134.125,132.6875,133.90625,86.63764953613281,3663700
1999-08-23,134.8125,136.546875,134.65625,136.46875,88.29559326171875,5637800
1999-08-24,136.0625,137.96875,135.375,136.96875,88.61910247802734,9279500
1999-08-25,137.1875,138.78125,136.15625,138.375,89.52896881103516,6005300
1999-08-26,138.28125,138.421875,136.5,136.71875,88.4573745727539,4322300
1999-08-27,136.875,137.0625,135.0625,135.0625,87.38575744628906,6247400
1999-08-30,135.34375,135.5,132.0,132.5625,85.76823425292969,4652000
1999-08-31,132.9375,133.75,130.875,132.0625,85.44475555419922,11453700
1999-09-01,132.9375,133.734375,132.3125,133.6875,86.49615478515625,6863900
1999-09-02,132.125,132.671875,130.65625,132.109375,85.47512817382812,10896300
1999-09-03,134.875,136.5,134.6875,135.96875,87.97208404541016,9160800
1999-09-07,136.0625,136.625,135.21875,135.46875,87.64859771728516,4560800
1999-09-08,134.84375,136.0625,134.03125,134.8125,87.22398376464844,6159600
1999-09-09,134.75,135.25,133.6875,134.75,87.18355560302734,6177800
1999-09-10,136.25,136.359375,134.9375,135.875,87.91143798828125,2934500
1999-09-13,135.125,135.46875,134.5,134.953125,87.31498718261719,2320500
1999-09-14,134.0625,134.5625,133.375,134.0625,86.73878479003906,3736000
1999-09-15,135.4375,135.4375,131.875,131.9375,85.3638687133789,6984500
1999-09-16,132.5,132.8125,130.3125,132.453125,85.69749450683594,15377600
1999-09-17,132.625,133.9375,132.15625,133.75,86.78031158447266,8542300
1999-09-20,133.9375,134.0,133.09375,133.5625,86.65857696533203,2803900
1999-09-21,132.25,132.46875,130.15625,130.75,84.83381652832031,9335200
1999-09-22,131.25,131.84375,129.75,130.609375,84.74256896972656,13009100
1999-09-23,131.8125,131.8125,127.625,127.875,82.96846008300781,12204100
1999-09-24,127.75,128.375,126.3125,127.75,82.88734436035156,13792900
1999-09-27,128.75,129.75,128.28125,128.59375,83.4348373413086,6970300
1999-09-28,127.9375,128.8125,125.5625,128.34375,83.2726058959961,11063400
1999-09-29,128.4375,129.125,126.75,126.8125,82.2790756225586,7580300
1999-09-30,127.4375,129.4375,126.96875,128.75,83.53619384765625,7498900
1999-10-01,127.9375,128.5625,126.625,128.46875,83.35371398925781,11127100
1999-10-04,129.1875,130.875,128.75,130.75,84.83381652832031,6341600
1999-10-05,130.71875,131.96875,128.6875,130.625,84.75273895263672,11976000
1999-10-06,130.75,132.8125,130.6875,132.625,86.05039978027344,10308200
1999-10-07,132.859375,133.0,131.5,131.875,85.56378173828125,6535600
1999-10-08,131.75,133.875,131.234375,133.875,86.86139678955078,9674300
1999-10-11,133.59375,134.125,133.3125,133.65625,86.71945190429688,4282000
1999-10-12,133.125,133.3125,131.1875,131.59375,85.38127136230469,8686100
1999-10-13,130.6875,131.3125,128.1875,128.1875,83.17122650146484,10469300
1999-10-14,128.484375,129.1875,126.75,128.15625,83.15092468261719,10562200
1999-10-15,126.0,126.75,124.5,124.875,81.02201843261719,14238700
1999-10-18,124.9375,125.9375,123.4375,125.78125,81.60999298095703,9758800
1999-10-19,127.1875,128.25,125.9375,127.0,82.40074157714844,14392900
1999-10-20,127.75,129.46875,127.125,128.25,83.21177673339844,9759400
1999-10-21,127.21875,129.0,126.625,129.0,83.69837951660156,9105400
1999-10-22,129.75,131.21875,129.5625,130.09375,84.40804290771484,8309600
1999-10-25,129.3125,130.46875,128.75,129.4375,83.98223114013672,8114300
1999-10-26,130.1875,130.6875,127.8125,127.8125,82.92790985107422,6256300
1999-10-27,128.375,130.3125,128.25,130.125,84.4283218383789,5433300
1999-10-28,132.4375,134.859375,132.1875,134.5625,87.30745697021484,10509700
1999-10-29,135.84375,137.6875,135.71875,137.0,88.88900756835938,10988600
1999-11-01,136.5,137.0,135.5625,135.5625,87.95631408691406,4006500
1999-11-02,135.96875,137.25,134.59375,134.59375,87.32775115966797,6516900
1999-11-03,136.0,136.375,135.125,135.5,87.91575622558594,7222300
1999-11-04,136.75,137.359375,135.765625,136.53125,88.58482360839844,7907500
1999-11-05,138.625,139.109375,136.78125,137.875,89.45671844482422,7431500
1999-11-08,137.0,138.375,136.75,138.0,89.53781127929688,4649200
1999-11-09,138.5,138.6875,136.28125,136.703125,88.69634246826172,4533700
1999-11-10,136.25,138.390625,136.078125,137.71875,89.3553237915039,6405600
1999-11-11,138.1875,138.5,137.46875,138.5,89.86222839355469,4794100
1999-11-12,139.25,139.984375,137.125,139.75,90.6732406616211,11802900
1999-11-15,139.84375,140.25,139.40625,140.078125,90.88619232177734,2187500
1999-11-16,140.5625,143.0,140.09375,141.25,91.64649200439453,7544800
1999-11-17,142.25,142.9375,141.3125,141.625,91.88980865478516,9459000
1999-11-18,142.4375,143.0,141.625,142.625,92.53863525390625,4491000
1999-11-19,142.40625,142.96875,142.0,142.5,92.45748138427734,4832100
1999-11-22,142.4375,143.0,141.5,142.46875,92.43729400634766,4155400
1999-11-23,142.84375,142.84375,140.375,141.21875,91.62621307373047,5918000
1999-11-24,140.75,142.4375,140.0,141.96875,92.11283874511719,4459700
1999-11-26,142.46875,142.875,141.25,141.4375,91.76809692382812,1693900
1999-11-29,140.875,141.921875,140.4375,140.9375,91.44380187988281,7348600
1999-11-30,140.75,142.3125,139.0,139.28125,90.36908721923828,7682000
1999-12-01,139.3125,140.5,139.0,140.40625,91.0990219116211,6980200
1999-12-02,140.625,141.375,140.375,141.25,91.64649200439453,6698300
1999-12-03,143.03125,145.34375,143.03125,143.84375,93.32936096191406,10045400
1999-12-06,143.53125,143.71875,142.25,142.78125,92.63996887207031,3138900
1999-12-07,143.28125,143.3125,141.375,141.625,91.88980865478516,10714200
1999-12-08,141.34375,142.0625,140.5,140.71875,91.30180358886719,4611400
1999-12-09,141.8125,142.21875,139.375,141.40625,91.74784851074219,6474700
1999-12-10,142.28125,142.8125,140.875,141.875,92.05200958251953,5127300
1999-12-13,141.4375,142.71875,141.28125,142.125,92.21420288085938,4210800
1999-12-14,141.625,142.484375,140.625,140.75,91.32205963134766,5739000
1999-12-15,140.375,142.203125,140.03125,141.5,91.80867767333984,6879100
1999-12-16,142.1875,142.65625,141.15625,142.125,92.21420288085938,5854900
1999-12-17,143.0,143.3125,142.0625,142.6875,92.806396484375,4775400
1999-12-20,142.5625,143.1875,141.09375,141.65625,92.13569641113281,4608700
1999-12-21,141.59375,144.0625,141.34375,143.8125,93.53811645507812,7981300
1999-12-22,143.625,144.1875,142.96875,144.1875,93.78201293945312,5377500
1999-12-23,145.015625,146.484375,145.0,146.484375,95.27595520019531,5721700
1999-12-27,146.5,146.78125,145.0625,146.28125,95.14385986328125,2691000
1999-12-28,145.875,146.5,145.484375,146.1875,95.08285522460938,4084500
1999-12-29,146.3125,146.8125,145.3125,146.8125,95.48937225341797,3001000
1999-12-30,147.125,147.5625,146.1875,146.640625,95.37763214111328,3641300
1999-12-31,146.84375,147.5,146.25,146.875,95.52999877929688,3172700
2000-01-03,148.25,148.25,143.875,145.4375,94.59501647949219,8164300
2000-01-04,143.53125,144.0625,139.640625,139.75,90.89580535888672,8089800
2000-01-05,139.9375,141.53125,137.25,140.0,91.05840301513672,12177900
2000-01-06,139.625,141.5,137.75,137.75,89.59498596191406,6227200
2000-01-07,140.3125,145.75,140.0625,145.75,94.79834747314453,8066500
2000-01-10,146.25,146.90625,145.03125,146.25,95.12355041503906,5741700
2000-01-11,145.8125,146.09375,143.5,144.5,93.98534393310547,7503700
2000-01-12,144.59375,144.59375,142.875,143.0625,93.05034637451172,6907700
2000-01-13,144.46875,145.75,143.28125,145.0,94.31049346923828,5158300
2000-01-14,146.53125,147.46875,145.96875,146.96875,95.5910415649414,7437300
2000-01-18,145.34375,146.625,145.1875,145.8125,94.83898162841797,6488500
2000-01-19,145.3125,147.0,145.0,147.0,95.611328125,6157900
2000-01-20,146.96875,146.96875,143.8125,144.75,94.14790344238281,5800100
2000-01-21,145.5,145.5,144.0625,144.4375,93.94461822509766,6244800
2000-01-24,145.65625,145.84375,139.40625,140.34375,91.28202056884766,7896900
2000-01-25,140.515625,141.9375,139.0,141.9375,92.31861877441406,9942500
2000-01-26,141.0,141.546875,140.09375,140.8125,91.58683013916016,5158100
2000-01-27,141.84375,142.21875,138.125,140.25,91.22103881835938,10922700
2000-01-28,139.4375,140.0625,135.53125,135.875,88.37545776367188,11916200
2000-01-31,135.8125,139.671875,135.0,139.5625,90.77384948730469,10768700
2000-02-01,139.75,141.6875,138.53125,140.9375,91.66825866699219,8419900
2000-02-02,141.28125,142.25,140.375,141.0625,91.74950408935547,6205900
2000-02-03,140.875,143.25,140.0,143.1875,93.13162231445312,7997500
2000-02-04,143.1875,144.0,142.125,142.59375,92.74542236328125,4925400
2000-02-07,142.5625,142.78125,141.4375,142.375,92.6031723022461,5845800
2000-02-08,143.96875,144.5625,143.625,144.3125,93.86336517333984,4936400
2000-02-09,144.46875,144.46875,141.265625,141.28125,91.89175415039062,8511500
2000-02-10,141.625,142.5625,140.875,141.5625,92.07472229003906,6690600
2000-02-11,141.84375,141.9375,138.03125,138.6875,90.20475006103516,9849800
2000-02-14,139.78125,139.78125,138.3125,139.5,90.73322296142578,8528800
2000-02-15,139.25,141.21875,137.796875,141.078125,91.75965881347656,11078300
2000-02-16,140.375,140.9375,138.796875,139.0,90.40800476074219,8845400
2000-02-17,140.4375,140.4375,138.21875,138.28125,89.94053649902344,7584200
2000-02-18,138.875,138.875,134.625,135.3125,88.00958251953125,9409200
2000-02-22,135.1875,136.34375,133.53125,134.96875,87.7860107421875,16415400
2000-02-23,135.625,137.46875,134.5,136.5625,88.82258605957031,12119000
2000-02-24,136.6875,137.03125,133.09375,133.8125,87.0339584350586,17375000
2000-02-25,135.1875,136.71875,133.125,133.328125,86.71894073486328,10559900
2000-02-28,133.375,136.6875,132.71875,136.125,88.53804779052734,13397800
2000-02-29,136.0625,137.4375,135.75,137.4375,89.39169311523438,8242500
2000-03-01,137.625,139.0,137.21875,138.4375,90.04209899902344,6868000
2000-03-02,138.6875,139.125,137.34375,138.53125,90.10310363769531,7600200
2000-03-03,140.4375,141.71875,139.71875,141.125,91.79009246826172,12770300
2000-03-06,140.8125,141.34375,138.75,139.75,90.89580535888672,11967100
2000-03-07,140.0,140.15625,135.21875,137.046875,89.13766479492188,20062000
2000-03-08,136.46875,137.84375,135.03125,136.875,89.02587890625,11808500
2000-03-09,137.25,140.875,136.125,140.875,91.62750244140625,5500900
2000-03-10,140.1875,142.0,139.53125,140.125,91.13969421386719,7924600
2000-03-13,136.6875,140.46875,135.6875,138.59375,90.14378356933594,10540500
2000-03-14,139.28125,140.09375,136.15625,136.625,88.86324310302734,8263900
2000-03-15,136.875,140.4375,136.0625,139.8125,90.9365005493164,10300800
2000-03-16,141.625,146.84375,140.875,146.34375,95.18449401855469,25601400
2000-03-17,145.8125,148.0,145.4375,146.9375,95.81355285644531,10272900
2000-03-20,146.875,147.34375,144.78125,146.1875,95.32451629638672,12502300
